Incident_ID,Summary,ContactType,label,label_num
INC5555791,(wcr gyn  #outpatient) bp called in to report that her inbasket folder chart covered work has not displayed message type since 9/23/2019 upgra snapshot enclosed,Phone,Chart Issues,5
INC1661252,information not importing into patient chart,Phone,Chart Issues,5
INC2994617,chart merge request,Phone,Chart Issues,5
INC6053643,kphc - unable to close patient'c chart.,Phone,Chart Issues,5
INC2027510,kphc-unable to close chart. prompted to update activity rx form. form options not loading,Phone,Chart Issues,5
INC0918932,missing button to convert chart for transfer patient,Phone,Chart Issues,5
INC5135581,unable to chart erx in mar,Phone,Chart Issues,5
INC5463838,pc-nwsmcam3823383 nw 2019 upgrade cannot co-sign chart option grayed out,Phone,Chart Issues,5
INC6296571,kphc wisdom - completed procedures not displaying correctly in patient chart,Email,Chart Issues,5
INC6156374,sha/other : outpatient question how to remove something from a chart ,Phone,Chart Issues,5
INC2991124,kphc issue - smart set not showing on one patients chart,Phone,Chart Issues,5
INC4778033,bp had question about closing a chart,Phone,Chart Issues,5
INC4955158,(dav rad 7/31 #chart)  locked unable to check in patient with attached xr order (see attached conf screenshot for reference) please discontinue kphc session,Phone,Chart Issues,5
INC5598092,kphc-oc remove open chart msg of fake patient,Phone,Chart Issues,5
INC4260483,needing to have order( image ) removed from chart that has been oopsed ,Phone,Chart Issues,5
INC4046446,bp is missing the chart review button on the schedule screen on the top ,Phone,Chart Issues,5
INC4554048,kphc chart accuracy  issue - kb0014673  - dual mrn - merge needed - contact: 925-813-6880,Phone,Chart Issues,5
INC0711811,bp is needing assistance with correcting a patient chart. [ see confidential info],Phone,Chart Issues,5
INC2772864,bp unable to close or edit note in chart gives a read only view - note locked by bp under generic ws.,Phone,Chart Issues,5
INC5610468,(val afm #outptient)  issue -- unable to close chart (5/23/2017 -- pt instruction error),Phone,Chart Issues,5
INC3891076,kphc: missing the option for eyepacs when viewing a patient chart.,Phone,Chart Issues,5
INC5651783,unable to see patient history in kkaiser permanente health connect chart,Phone,Chart Issues,5
INC3869154,options in patients chart missing in kphc ,Phone,Chart Issues,5
INC0030542,"when clicking in button in kphc, error...chart not open",Direct Input,Chart Issues,5
INC0860164,bp is on a patients chart but is unable to find the post op navigator to input post op notes.,Phone,Chart Issues,5
INC5074720,incorrect photo entered into a chart - see confidential ,Phone,Chart Issues,5
INC6266454,needs lot manager updated for vaccine,Phone,Information Issues,6
INC2963933,kphc template update for dr. chan who moved from another kaiser location to sch effective today. ,Phone,Information Issues,6
INC3335685,user is having issues with five kiosks in her department ,Phone,Information Issues,6
INC3135133,bp calling on inc2981941 - ticket was closed. missing features.,Phone,Information Issues,6
INC4262012,kphc appliction - patient lookup error (stops at 25%),Phone,Information Issues,6
INC6156567,har for patient getting claim error. missing zip code. screenshot in confidentia,Phone,Information Issues,6
INC2497456,ekg - ccm (vrm),Phone,Information Issues,6
INC5574584,*urgent* co pco inc - new hire need kphc account,Phone,Information Issues,6
INC5429180,case entry - getting hard stops for information which is already entered,Phone,Information Issues,6
INC2477175,bp needs assistance on how modify a user account. ,Phone,Information Issues,6
INC1725933,"people not in the department, popping up on the schedules ",Phone,Information Issues,6
INC1551053,"location: / issue: ssf- sw, cw, nw unit boards not displaying information",Phone,Information Issues,6
INC4592482,#nextday - doctor has a patient in his inbox that should not be there,Phone,Information Issues,6
INC4035031,(fre oth #other) fre ccm/ main hospital.  pt list paf column for exp d/c date is now blank for anyone that uses it.  please assist. 248.7039,Phone,Information Issues,6
INC4052418,"incorrect pcp shown in kphc, however correct in mainframe.  southbay instance see confidential information.",Phone,Information Issues,6
INC0389360,"#nextday- for all her patients, when she clicks on the review/snapshot, every field is displaying information for y701305 maria espinosa. ",Phone,Information Issues,6
INC3164804,update department on record,Email,Information Issues,6
INC1126337,ssc: attn sarbraj x bal  please create ssc terminated provider pool,Direct Input,Information Issues,6
INC5079690,hif19/high/amb/bp is missing case request button on office visit encounters ,Phone,Information Issues,6
INC3417970,department configuration error (user has no departments configured),Phone,Information Issues,6
INC5946648,default department update,Direct Input,Information Issues,6
INC6346078,editing kphc patient list column,Phone,Information Issues,6
INC0716936,sb kphc - scal - tc - torrance -  just an email to let you know that i do not have demographic information available on haiku,Email,Information Issues,6
INC6187793,(sro afm #cadence) description: bp reports that she is unable to change appt. type for dr. madaj who recently transferred to their module. ,Chat,Information Issues,6
INC6181205,epic - getting notifications for every provider in dtw clinic,Phone,Information Issues,6
INC2423455,update ,Email,Information Issues,6
INC2651150,**modification** incorrect department ie ,Phone,Information Issues,6
INC2582018,template needed error on visit navigator,Phone,Information Issues,6
INC2852547,wrong department showing when entered as an interpreter.,Phone,Information Issues,6
INC6113627,urgent - scans armband but  doesn't correlate with patient information,Phone,Information Issues,6
INC1760352,router logic changing the cpt code for chem dep is pulling the wrong quanity.  i,Chat,Information Issues,6
INC2965196,bp' profile has to copy/scan uci code when administering medication from mar,Phone,Information Issues,6
INC5892434,appt desk - patient appt status is incorrectly displayed as 'no show' from a 5/20/19 visit  ,Phone,Information Issues,6
INC4593754,please correct mrn  in health connect for member. check confidential for mrn#.,Email,Information Issues,6
INC5485699,#nextday ncal kp healthconnect  2019 fall update - multiple reported issues,Phone,Information Issues,6
INC2121410,11/30/18 (f/u - review) bp is reporting she is unable to update the patient availability in the snapboard,Phone,Information Issues,6
INC1910522,some nurses have the wrong phone number under -> patient care team option,Phone,Information Issues,6
INC4484463,kc bp called needing the code for a tav,Phone,Information Issues,6
INC6283895,can not open xray images/ urgent/ affecting patient care,Phone,Information Issues,6
INC3007705,(sac pcc 02/07-awaiting manager #access) rn reporting she cannot access pcc patient information - she's an rn but also a masters student at kaiser sac,Phone,Information Issues,6
INC5500607,bp is unable to select supervisioring provider,Chat,Information Issues,6
INC2392477,terminated provider scheme required to configure provider ser (prodggm),Direct Input,Information Issues,6
INC4045469,bp state that the information from the caregap column do not reflect pst,Phone,Information Issues,6
INC5090789,mas - kphc - patient requesting to have his alias removed from demographics.  ,Phone,Information Issues,6
INC1033403,med is asking for dual sign but will not take the second signing,Walk-in,Information Issues,6
INC2208736,incident,Phone,Information Issues,6
INC4423944,travel nurse account inactive status urgent  ,Phone,Information Issues,6
INC1457473,kphc ambulatory - md trying to log into cures website and password entry does not allow him to enter password. md using personal laptop in kp network. ,Phone,Information Issues,6
INC1585464,bp is reporting that the provider field is not populating the bp name. see attachments,Phone,Information Issues,6
INC4486873,bp: needs to know what the unavaiable option does or means in the kphc out of office ,Phone,Information Issues,6
INC6275446,dr. msg are being sent to wrong dept ,Phone,Information Issues,6
INC6184229,(dau case id 22588) bp reporting mri entered and resulted on patient incorrectly and needs to be removed. ,Email,Information Issues,6
INC1096835,wits to prod: appointment interpreter information changes for scal and ga (reference ritm0129424),Direct Input,Information Issues,6
INC3110015,"bp is not missing the visit navigator , they are unable to put in notes ",Phone,Information Issues,6
INC3588827,account unlock,Phone,Information Issues,6
INC4480258,"ma long hoang called  on behalf of dr. yoshimi, asking to update this patent's prompt regarding his eye screening. ",Phone,Information Issues,6
INC5058841,bp is suppose to join and prenatal class and want to know the location. ,Phone,Information Issues,6
INC4336926,(vac pom #reg) drop down list not displaying enounter that needs to be addended.,Phone,Information Issues,6
INC5554510,bp can not  update member pcp in  health connect,Phone,Information Issues,6
INC4973141,(app) - kphc- hospital patient list is not showing up after temporary assignment to clinic,Phone,Information Issues,6
INC3250650,configure results routing/ terminated provider scheme item # 8110.  see work notes (prodcam),Direct Input,Information Issues,6
INC0975584,ekg results uploaded to wrong mrn#,Phone,Information Issues,6
INC3944245,"urgent urgent issue :unable to find patient in kphc, no patient listed ...patient is showing in mainframe, but not kphc ",Phone,Information Issues,6
INC5876502,(unc apc#outpatient)bp could not edit information in demographics.,Phone,Information Issues,6
INC5464898,oak psy #outpatient - bp says she can update her smart phrases.,Phone,Information Issues,6
INC0413709,missing make make quick appointment,Phone,Information Issues,6
INC4045712,inactive account on kphc scal - urgent,Phone,Information Issues,6
INC5239374,con/mmm - unable to admit a preadmit a patient due to missing information error,Phone,Information Issues,6
INC2757939,in the encounter list is autopopulate obgyn needs car1,Phone,Information Issues,6
INC0157523,csc -  2 people sharing 1 mrn,Self-service,Information Issues,6
INC2237564,bp closed patient with wrong contrast and needs to correct it in radiant,Phone,Information Issues,6
INC3202494,stk end kphc vitals issue:  vitals displaying ob/gyn status for male patient,Phone,Information Issues,6
INC3135331,kp healthconnect - cn - requesting account reactivation,Phone,Information Issues,6
INC2766502,ch- configure results routing/ terminated provider scheme item # 8110.  see work notes (prodsbm),Direct Input,Information Issues,6
INC3571629,"vac, bp reported that his lotus notes was not working for the add on labs. he wanted to know if there was a work around.",Phone,Information Issues,6
INC5070022,trying to put the patient in the computer but is unable to,Phone,Information Issues,6
INC2207028,application not showing updated inusrrance information for user ,Phone,Information Issues,6
INC0525437,bp trying to adjust information on the activity rx,Phone,Information Issues,6
INC3736874,issue: kphc - unable to clear cc'ed remote result ,Phone,Information Issues,6
INC4668758,"configure results routing/ terminated provider scheme item # 8110. koelzer, dian see work notes (prodggm)",Direct Input,Information Issues,6
INC5910412,bp states that her case load does not clear,Phone,Information Issues,6
INC2209393,configure results routing/ terminated provider scheme item # 8110.  see work notes (prodggm),Direct Input,Information Issues,6
INC2820652,bp is unable to changed the appointment type since it is on the eod list ,Phone,Information Issues,6
INC1169087,"nuid: w766755 - eprescribe access; bp just completed uid registration today, and wants to know the process.",Phone,Information Issues,6
INC6220688,(rcn oth #oth) assist with kphc accounts,Walk-in,Information Issues,6
INC4215075,dmc nicu case manager reporting  tapestry error,Phone,Information Issues,6
INC3212928,urgent bp is reporting that the visit navigator is missing delivery summary for bp. she is signed in as wmc-l&d ,Phone,Information Issues,6
INC5751585,lws update needed for exam room 15a [am4564796] - incorrectly has lws room id of:   'fp ofc'  - should instead be im exam room 15a,Chat,Information Issues,6
INC5892297,unable to see appointments and patient list ,Phone,Information Issues,6
INC2616538,unable to see campbell med provider schedules for internal med dept,Phone,Information Issues,6
INC5062112,kphc home health - unable to enter milage - hard stop on override field,Phone,Information Issues,6
